id,Date,City,Rep,Store,Prod,Cost,Sale
1809,3/13/2005,Abha,Abdul,Carrefour,Food,3604.656,6553.92
1810,12/21/2004,Dammam,Abdul,Carrefour,Home,2432.7352,6574.96
1811,10/17/2005,Dammam,Maliha,Carrefour,Toys,5729.6325,7639.51
1812,11/10/2004,Dammam,Abdul,Panda,Office,243.903,443.46
1813,3/14/2005,Jubail,Yahia,Carrefour,Office,2282.182,3356.15
1814,2/10/2006,Riyadh,Abdul,Panda,Toys,2542.4395,5912.65
1815,12/17/2005,Riyadh,Maliha,Othaim,Home,8077.53045,8639.07
1816,8/3/2004,Hail,Mjeed,Othaim,Food,3758.9611,8741.77
1817,8/4/2005,Jubail,Mjeed,Panda,Home,2881.4257,6700.99
1818,12/29/2005,Dammam,Ghalia,Carrefour,Home,359.2636,619.42
1819,10/23/2004,Abha,Mjeed,Carrefour,Home,564.322,1026.04
1820,5/3/2006,Jubail,Maliha,Lulu,Food,4846.95585,5183.91
1821,7/24/2004,Jeddah,Maliha,Othaim,Toys,660.7575,881.01
1822,6/21/2005,Jeddah,Ghalia,Panda,Food,1874.012,2755.9
1823,6/17/2004,Riyadh,Abdul,Carrefour,Office,2181.24,4847.2
1824,11/14/2004,Riyadh,Maliha,Carrefour,Home,28.5383,48.37
1825,8/18/2004,Abha,Abdul,Carrefour,Food,2420.9618,6543.14
1826,10/31/2004,Hail,Abdul,Carrefour,Home,4549.0357,7710.23
1827,7/16/2005,Jubail,Ghalia,Lulu,Office,2287.7325,3050.31
1828,1/15/2006,Jubail,Abdul,Lulu,Office,78.9093,183.51
1829,10/11/2004,Riyadh,Mjeed,Lulu,Office,7307.29615,7815.29
1830,4/28/2005,Riyadh,Yahia,Lulu,Toys,2659.6846,4507.94
1831,6/20/2004,Jeddah,Abdul,Carrefour,Food,8722.3752,9911.79
1832,4/12/2006,Abha,Mjeed,Carrefour,Toys,5928.8175,7905.09
1833,3/23/2006,Abha,Maliha,Lulu,Office,3132.0575,5694.65
1834,6/6/2005,Jubail,Maliha,Carrefour,Home,3305.367,7345.26
1835,9/6/2004,Dammam,Maliha,Carrefour,Toys,3595.4837,8361.59
1836,10/4/2005,Jeddah,Ghalia,Lulu,Food,8748.7752,9941.79
1837,1/26/2006,Dammam,Yahia,Carrefour,Office,1404.801,3121.78
1838,11/29/2005,Dammam,Mjeed,Lulu,Office,840.7795,1528.69
1839,4/19/2006,Jeddah,Maliha,Othaim,Toys,1741.0227,4048.89
1840,1/1/2006,Riyadh,Maliha,Lulu,Home,1251.685,2121.5
1841,5/29/2005,Jubail,Yahia,Othaim,Toys,2669.887,4854.34
1842,7/14/2005,Jeddah,Mjeed,Othaim,Office,7702.4739,8237.94
1843,2/24/2005,Dammam,Yahia,Panda,Office,1958.9674,3377.53
1844,10/8/2005,Jeddah,Mjeed,Othaim,Office,6220.4428,6652.88
1845,7/27/2005,Abha,Ghalia,Othaim,Food,2690.7029,7272.17
1846,6/20/2004,Riyadh,Abdul,Othaim,Office,4481.3686,7595.54
1847,12/18/2004,Hail,Mjeed,Lulu,Toys,758.1889,1763.23
1848,7/24/2005,Jeddah,Abdul,Lulu,Food,3234.281,8741.3
1849,7/30/2004,Abha,Abdul,Panda,Toys,816.15215,872.89
1850,5/12/2006,Hail,Maliha,Panda,Food,4596.955,8358.1
1851,9/12/2004,Hail,Yahia,Othaim,Office,1454.76,1939.68
1852,10/15/2005,Riyadh,Ghalia,Lulu,Food,321.409,584.38
1853,6/6/2006,Abha,Mjeed,Panda,Office,1701.5423,2883.97
1854,7/25/2004,Riyadh,Abdul,Carrefour,Home,7400.6775,9867.57
1855,7/18/2005,Abha,Ghalia,Othaim,Food,4445.8334,7665.23
1856,2/4/2006,Dammam,Abdul,Panda,Home,1142.983,2658.1
1857,3/28/2006,Jeddah,Mjeed,Lulu,Office,6103.3632,6935.64
1858,7/10/2004,Jeddah,Yahia,Panda,Food,1904.6734,3228.26
1859,12/7/2005,Jeddah,Abdul,Carrefour,Home,5858.1041,9928.99
1860,8/23/2004,Jeddah,Maliha,Panda,Food,969.232,1762.24
1861,10/21/2005,Dammam,Ghalia,Carrefour,Food,8597.4559,9195.14
1862,4/30/2006,Jubail,Ghalia,Othaim,Toys,2796.4024,3177.73
1863,7/30/2005,Riyadh,Ghalia,Panda,Food,1054.8079,1787.81
1864,12/28/2004,Jubail,Yahia,Carrefour,Food,3621.7487,9788.51
1865,11/7/2004,Hail,Yahia,Panda,Toys,3407.4755,6195.41
1866,4/4/2006,Jeddah,Maliha,Panda,Food,4973.4025,9042.55
1867,12/20/2005,Riyadh,Maliha,Panda,Home,653.4715,1188.13
1868,8/31/2004,Abha,Ghalia,Othaim,Home,5802.5733,9834.87
1869,8/14/2005,Dammam,Mjeed,Carrefour,Toys,4049.0133,9416.31
1870,12/5/2004,Hail,Abdul,Carrefour,Toys,2640.132,4800.24
1871,8/1/2005,Dammam,Abdul,Lulu,Office,295.2455,536.81
1872,10/17/2005,Dammam,Yahia,Othaim,Toys,4464.9375,5953.25
1873,8/12/2004,Hail,Mjeed,Carrefour,Home,6187.3336,9099.02
1874,9/28/2005,Jubail,Yahia,Carrefour,Office,1000.4775,1333.97
1875,11/29/2004,Abha,Ghalia,Carrefour,Home,2669.4,5932
1876,9/25/2005,Abha,Maliha,Carrefour,Office,4152.5415,9227.87
1877,5/24/2006,Dammam,Mjeed,Lulu,Office,823.9789,2226.97
1878,12/17/2004,Abha,Ghalia,Carrefour,Toys,4085.4915,9078.87
1879,9/23/2004,Dammam,Maliha,Carrefour,Food,1559.4982,3626.74
1880,4/4/2006,Jeddah,Maliha,Panda,Home,1231.7985,2737.33
1881,11/3/2004,Hail,Maliha,Panda,Food,462.1008,679.56
1882,10/6/2005,Dammam,Yahia,Othaim,Home,981.5397,2652.81
1883,6/11/2005,Hail,Yahia,Lulu,Office,2204.4645,4898.81
1884,1/5/2006,Jeddah,Ghalia,Lulu,Home,1349.8266,3648.18
1885,3/26/2006,Jeddah,Maliha,Carrefour,Food,3488.5488,3964.26
1886,8/28/2005,Jeddah,Ghalia,Lulu,Food,2067.9087,4809.09
1887,2/20/2005,Jeddah,Abdul,Othaim,Toys,4808.461,8290.45
1888,8/27/2004,Dammam,Ghalia,Lulu,Office,757.3775,1377.05
1889,9/16/2004,Hail,Ghalia,Lulu,Food,5286.0675,7048.09
1890,12/17/2004,Dammam,Ghalia,Lulu,Toys,758.6964,1115.73
1891,6/8/2006,Jubail,Abdul,Panda,Home,4949.5336,8389.04
1892,12/25/2004,Riyadh,Abdul,Othaim,Toys,3664.6785,8143.73
1893,9/4/2004,Jubail,Maliha,Carrefour,Office,5988.93,7985.24
1894,5/14/2005,Jubail,Ghalia,Lulu,Office,4029.0628,6828.92
1895,1/2/2005,Dammam,Yahia,Othaim,Home,2437.664,3584.8
1896,3/20/2005,Dammam,Yahia,Carrefour,Office,3705.6374,6389.03
1897,9/7/2004,Riyadh,Mjeed,Lulu,Home,3498.1876,8135.32
1898,8/17/2004,Hail,Yahia,Lulu,Home,3740.28,4987.04
1899,5/21/2005,Riyadh,Ghalia,Othaim,Office,268.9725,358.63
1900,9/18/2004,Jeddah,Yahia,Lulu,Office,4373.8032,7541.04
1901,6/21/2004,Dammam,Ghalia,Othaim,Toys,4843.5047,8209.33
1902,5/24/2006,Jubail,Yahia,Lulu,Office,2175.6753,5059.71
1903,12/2/2005,Dammam,Maliha,Othaim,Food,3290.2646,5672.87
1904,4/6/2006,Abha,Abdul,Carrefour,Food,1934.5304,2198.33
1905,3/22/2006,Riyadh,Mjeed,Carrefour,Home,2230.5712,2534.74
1906,8/4/2005,Dammam,Ghalia,Carrefour,Home,872.3924,1282.93
1907,3/17/2005,Hail,Ghalia,Lulu,Office,1445.6381,3907.13
1908,7/28/2005,Jeddah,Yahia,Carrefour,Food,1115.2845,2027.79
1909,3/26/2005,Dammam,Abdul,Lulu,Home,4993.1915,9078.53
1910,8/23/2004,Dammam,Abdul,Carrefour,Office,3304.6065,7343.57
1911,9/2/2005,Jubail,Maliha,Othaim,Office,4357.245,5809.66
1912,12/2/2005,Dammam,Ghalia,Othaim,Food,2579.632,4690.24
1913,2/12/2006,Riyadh,Abdul,Carrefour,Office,236.19035,252.61
1914,1/5/2006,Jubail,Abdul,Othaim,Office,241.6575,322.21
1915,8/1/2004,Dammam,Maliha,Lulu,Food,4595.206,8354.92
1916,1/31/2006,Jubail,Abdul,Panda,Home,3047.44,5540.8
1917,2/13/2006,Dammam,Maliha,Panda,Food,4096.3993,9526.51
1918,9/9/2005,Abha,Ghalia,Panda,Toys,4390.86285,4696.11
1919,9/8/2004,Hail,Ghalia,Panda,Office,1054.1906,1817.57
1920,4/28/2005,Dammam,Ghalia,Carrefour,Office,3689.2464,6252.96
1921,7/20/2005,Hail,Yahia,Lulu,Home,3220.41,4293.88
1922,9/24/2004,Dammam,Mjeed,Panda,Toys,1267.398,2304.36
1923,12/16/2004,Hail,Mjeed,Othaim,Toys,4145.5819,7026.41
1924,5/16/2005,Dammam,Yahia,Panda,Office,2000.2826,4651.82
1925,6/7/2005,Abha,Abdul,Carrefour,Home,4825.2512,5483.24
1926,7/15/2004,Jubail,Maliha,Carrefour,Toys,4614.5072,6786.04
1927,4/21/2005,Jeddah,Yahia,Lulu,Home,2494.6264,4301.08
1928,1/29/2006,Dammam,Ghalia,Othaim,Home,429.60445,459.47
1929,8/24/2005,Jubail,Abdul,Othaim,Home,4788.7173,8116.47
1930,9/8/2004,Abha,Mjeed,Carrefour,Office,422.7245,768.59
1931,12/17/2005,Abha,Ghalia,Panda,Toys,1693.786,4577.8
1932,12/17/2005,Dammam,Ghalia,Carrefour,Food,1382.0286,3214.02
1933,10/15/2004,Dammam,Mjeed,Carrefour,Office,56.5725,75.43
1934,12/4/2004,Abha,Mjeed,Lulu,Office,4262.5165,7750.03
1935,5/5/2006,Hail,Maliha,Carrefour,Office,1974.5041,4591.87
1936,10/3/2004,Jeddah,Abdul,Lulu,Food,2067.7635,5588.55
1937,8/30/2004,Dammam,Yahia,Othaim,Home,744.8433,2013.09
1938,2/20/2005,Riyadh,Mjeed,Othaim,Toys,3261.6914,3488.44
1939,7/29/2004,Jeddah,Mjeed,Othaim,Toys,4675.3355,8500.61
1940,2/6/2006,Riyadh,Ghalia,Panda,Office,3138.5098,7298.86
1941,8/15/2005,Riyadh,Abdul,Lulu,Toys,3647.28,4863.04
1942,9/23/2004,Hail,Yahia,Othaim,Office,1657.1992,2857.24
1943,6/18/2005,Dammam,Abdul,Carrefour,Home,4302.009,9560.02
1944,1/17/2006,Dammam,Ghalia,Panda,Office,746.9715,798.9
1945,11/7/2004,Riyadh,Abdul,Othaim,Office,2972.2392,4370.94
1946,6/28/2004,Dammam,Abdul,Carrefour,Home,844.6229,903.34
1947,4/10/2006,Abha,Mjeed,Carrefour,Office,2373.2788,4091.86
1948,6/1/2005,Dammam,Maliha,Panda,Office,8346.0905,8926.3
1949,5/2/2005,Riyadh,Mjeed,Othaim,Toys,1178.4981,3185.13
1950,9/20/2004,Abha,Yahia,Othaim,Toys,2081.2875,2775.05
1951,2/7/2006,Dammam,Yahia,Lulu,Food,4087.695,7047.75
1952,12/17/2005,Jeddah,Mjeed,Panda,Office,3549.915,7888.7
1953,1/12/2005,Riyadh,Maliha,Panda,Toys,2647.8405,5884.09
1954,8/8/2005,Riyadh,Maliha,Carrefour,Office,2237.4629,3792.31
1955,11/30/2004,Jubail,Mjeed,Carrefour,Toys,6499.43745,6951.27
1956,1/5/2005,Abha,Maliha,Carrefour,Home,218.9583,234.18
1957,10/28/2004,Riyadh,Maliha,Carrefour,Office,748.323,1662.94
1958,3/10/2005,Hail,Mjeed,Othaim,Home,113.475,151.3
1959,2/7/2005,Jeddah,Ghalia,Carrefour,Office,1000.8944,2705.12
1960,5/3/2006,Dammam,Ghalia,Panda,Food,3843.0653,6513.67
1961,8/28/2005,Abha,Ghalia,Panda,Home,489.078,1086.84
1962,12/17/2004,Dammam,Maliha,Othaim,Home,3075.82,5592.4
1963,11/24/2005,Jeddah,Abdul,Carrefour,Office,3269.8447,7604.29
1964,5/27/2006,Dammam,Ghalia,Lulu,Office,87.246,193.88
1965,3/23/2006,Riyadh,Ghalia,Panda,Office,1050.7852,2839.96
1966,10/9/2004,Jubail,Mjeed,Carrefour,Toys,5385.81,7181.08
1967,12/25/2004,Jubail,Mjeed,Lulu,Toys,2636.7345,5859.41
1968,12/23/2004,Hail,Ghalia,Carrefour,Food,4064.72,7390.4
1969,2/20/2006,Hail,Yahia,Panda,Home,1003.5074,1700.86
1970,5/29/2006,Jubail,Yahia,Carrefour,Office,305.0157,326.22
1971,12/31/2004,Riyadh,Yahia,Lulu,Home,5394.145,9300.25
1972,2/14/2005,Abha,Mjeed,Panda,Toys,8318.6202,8896.92
1973,12/1/2005,Abha,Maliha,Carrefour,Food,5728.7472,6509.94
1974,12/19/2005,Abha,Maliha,Carrefour,Office,1619.3485,2944.27
1975,5/20/2005,Jeddah,Yahia,Panda,Home,3266.3488,3711.76
1976,1/12/2005,Jubail,Yahia,Lulu,Office,2118.4757,5725.61
1977,7/12/2005,Abha,Maliha,Carrefour,Home,3653.8684,9875.32
1978,3/26/2006,Dammam,Maliha,Lulu,Home,2675.9325,3567.91
1979,7/1/2005,Riyadh,Mjeed,Lulu,Food,7429.1272,8442.19
1980,10/7/2004,Abha,Ghalia,Lulu,Food,4572.0066,7882.77
1981,8/30/2005,Hail,Abdul,Othaim,Home,1506.7028,3503.96
1982,10/20/2004,Riyadh,Mjeed,Panda,Office,5499.7788,8087.91
1983,10/2/2005,Abha,Ghalia,Panda,Toys,96.9884,142.63
1984,6/26/2004,Riyadh,Yahia,Lulu,Toys,3712.2151,6291.89
1985,8/30/2004,Abha,Ghalia,Lulu,Toys,3366.8195,6121.49
1986,3/6/2006,Abha,Abdul,Panda,Food,1880.9748,4374.36
1987,5/4/2005,Jeddah,Ghalia,Othaim,Food,424.6825,772.15
1988,4/20/2006,Riyadh,Yahia,Panda,Food,5717.9142,9691.38
1989,9/16/2004,Hail,Abdul,Panda,Home,2182.1965,2333.9
1990,8/13/2004,Dammam,Abdul,Lulu,Office,2791.8868,7545.64
1991,10/7/2004,Jubail,Yahia,Othaim,Home,1155.0808,3121.84
1992,1/7/2005,Jeddah,Abdul,Carrefour,Office,2851.1775,6335.95
1993,3/20/2005,Dammam,Yahia,Carrefour,Food,877.4865,1595.43
1994,2/12/2005,Jeddah,Maliha,Othaim,Food,6955.60525,7439.15
1995,9/18/2005,Dammam,Ghalia,Lulu,Home,3598.8478,6204.91
1996,1/14/2005,Dammam,Yahia,Lulu,Office,7063.188,8026.35
1997,1/15/2005,Dammam,Mjeed,Othaim,Food,2585.06,4457
1998,8/23/2004,Hail,Abdul,Carrefour,Office,3081.9657,3296.22
